unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year,month,quarter,batch_id,indicator_category
175915,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2009,2009-06-01,16.05,2009,6,2,1,Air Quality Indicator
166646,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2009,2009-06-01,19.41,2009,6,2,1,Air Quality Indicator
166644,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2009,2009-06-01,21.07,2009,6,2,1,Air Quality Indicator
175919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2009,2009-06-01,14.0,2009,6,2,1,Air Quality Indicator
177803,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Summer 2009,2009-06-01,10.13,2009,6,2,1,Air Quality Indicator
169336,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2009,2009-06-01,10.56,2009,6,2,1,Air Quality Indicator
166666,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2009,2009-06-01,21.22,2009,6,2,1,Air Quality Indicator
169324,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2009,2009-06-01,10.83,2009,6,2,1,Air Quality Indicator
216428,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2009,2009-06-01,22.71,2009,6,2,1,Air Quality Indicator
222635,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2009,2009-06-01,26.48,2009,6,2,1,Air Quality Indicator
222581,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2009,2009-06-01,26.29,2009,6,2,1,Air Quality Indicator
222641,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2009,2009-06-01,26.04,2009,6,2,1,Air Quality Indicator
177801,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2009,2009-06-01,10.56,2009,6,2,1,Air Quality Indicator
166651,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2009,2009-06-01,21.76,2009,6,2,1,Air Quality Indicator
216290,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2009,2009-06-01,21.59,2009,6,2,1,Air Quality Indicator
166680,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2009,2009-06-01,17.45,2009,6,2,1,Air Quality Indicator
169325,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2009,2009-06-01,10.85,2009,6,2,1,Air Quality Indicator
169318,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2009,2009-06-01,10.97,2009,6,2,1,Air Quality Indicator
172092,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2009,2009-06-01,18.59,2009,6,2,1,Air Quality Indicator
166670,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2009,2009-06-01,19.71,2009,6,2,1,Air Quality Indicator
216332,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2009,2009-06-01,21.56,2009,6,2,1,Air Quality Indicator
216416,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2009,2009-06-01,26.58,2009,6,2,1,Air Quality Indicator
216404,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2009,2009-06-01,27.83,2009,6,2,1,Air Quality Indicator
216344,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2009,2009-06-01,21.92,2009,6,2,1,Air Quality Indicator
169301,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2009,2009-06-01,10.34,2009,6,2,1,Air Quality Indicator
169313,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2009,2009-06-01,10.54,2009,6,2,1,Air Quality Indicator
177807,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Summer 2009,2009-06-01,10.75,2009,6,2,1,Air Quality Indicator
166639,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2009,2009-06-01,26.88,2009,6,2,1,Air Quality Indicator
175911,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2009,2009-06-01,19.91,2009,6,2,1,Air Quality Indicator
173631,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Summer 2009,2009-06-01,10.5,2009,6,2,1,Air Quality Indicator
169326,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2009,2009-06-01,10.67,2009,6,2,1,Air Quality Indicator
216380,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2009,2009-06-01,23.67,2009,6,2,1,Air Quality Indicator
169296,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2009,2009-06-01,11.05,2009,6,2,1,Air Quality Indicator
169284,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2009,2009-06-01,14.16,2009,6,2,1,Air Quality Indicator
216374,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2009,2009-06-01,22.21,2009,6,2,1,Air Quality Indicator
216302,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2009,2009-06-01,14.38,2009,6,2,1,Air Quality Indicator
216512,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2009,2009-06-01,25.39,2009,6,2,1,Air Quality Indicator
175905,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2009,2009-06-01,29.28,2009,6,2,1,Air Quality Indicator
222623,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2009,2009-06-01,33.59,2009,6,2,1,Air Quality Indicator
166671,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2009,2009-06-01,21.16,2009,6,2,1,Air Quality Indicator
216464,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2009,2009-06-01,23.65,2009,6,2,1,Air Quality Indicator
216572,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2009,2009-06-01,25.16,2009,6,2,1,Air Quality Indicator
166641,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2009,2009-06-01,23.88,2009,6,2,1,Air Quality Indicator
219983,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2009,2009-06-01,26.85,2009,6,2,1,Air Quality Indicator
175914,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Summer 2009,2009-06-01,18.49,2009,6,2,1,Air Quality Indicator
175913,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Summer 2009,2009-06-01,18.59,2009,6,2,1,Air Quality Indicator
179346,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2009,2009-06-01,18.15,2009,6,2,1,Air Quality Indicator
216278,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2009,2009-06-01,19.11,2009,6,2,1,Air Quality Indicator
221981,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2009,2009-06-01,27.13,2009,6,2,1,Air Quality Indicator
166629,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2009,2009-06-01,37.14,2009,6,2,1,Air Quality Indicator
177781,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2009,2009-06-01,10.77,2009,6,2,1,Air Quality Indicator
177805,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Summer 2009,2009-06-01,9.65,2009,6,2,1,Air Quality Indicator
216536,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2009,2009-06-01,26.36,2009,6,2,1,Air Quality Indicator
216350,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2009,2009-06-01,23.97,2009,6,2,1,Air Quality Indicator
216284,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2009,2009-06-01,20.46,2009,6,2,1,Air Quality Indicator
179570,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2009,2009-06-01,12.55,2009,6,2,1,Air Quality Indicator
177774,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2009,2009-06-01,11.44,2009,6,2,1,Air Quality Indicator
222611,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2009,2009-06-01,26.14,2009,6,2,1,Air Quality Indicator
175903,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2009,2009-06-01,40.99,2009,6,2,1,Air Quality Indicator
166653,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2009,2009-06-01,24.63,2009,6,2,1,Air Quality Indicator
216524,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2009,2009-06-01,28.95,2009,6,2,1,Air Quality Indicator
216362,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2009,2009-06-01,23.39,2009,6,2,1,Air Quality Indicator
216434,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2009,2009-06-01,23.92,2009,6,2,1,Air Quality Indicator
175891,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2009,2009-06-01,21.32,2009,6,2,1,Air Quality Indicator
175916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2009,2009-06-01,8.57,2009,6,2,1,Air Quality Indicator
175893,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2009,2009-06-01,15.47,2009,6,2,1,Air Quality Indicator
173615,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2009,2009-06-01,11.36,2009,6,2,1,Air Quality Indicator
169289,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2009,2009-06-01,11.48,2009,6,2,1,Air Quality Indicator
216590,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2009,2009-06-01,26.28,2009,6,2,1,Air Quality Indicator
216326,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2009,2009-06-01,21.3,2009,6,2,1,Air Quality Indicator
169334,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2009,2009-06-01,9.6,2009,6,2,1,Air Quality Indicator
216410,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2009,2009-06-01,26.1,2009,6,2,1,Air Quality Indicator
216398,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2009,2009-06-01,25.56,2009,6,2,1,Air Quality Indicator
216578,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2009,2009-06-01,25.43,2009,6,2,1,Air Quality Indicator
221945,386,Ozone (O3),Mean,ppb,UHF34,410,Rockaways,Summer 2009,2009-06-01,33.59,2009,6,2,1,Air Quality Indicator
221867,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2009,2009-06-01,29.64,2009,6,2,1,Air Quality Indicator
166634,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2009,2009-06-01,26.38,2009,6,2,1,Air Quality Indicator
172094,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2009,2009-06-01,16.05,2009,6,2,1,Air Quality Indicator
216386,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2009,2009-06-01,23.55,2009,6,2,1,Air Quality Indicator
172099,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2009,2009-06-01,17.8,2009,6,2,1,Air Quality Indicator
175897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2009,2009-06-01,25.61,2009,6,2,1,Air Quality Indicator
169294,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2009,2009-06-01,11.55,2009,6,2,1,Air Quality Indicator
216542,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2009,2009-06-01,25.51,2009,6,2,1,Air Quality Indicator
216626,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2009,2009-06-01,27.63,2009,6,2,1,Air Quality Indicator
216548,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2009,2009-06-01,24.94,2009,6,2,1,Air Quality Indicator
216440,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),Summer 2009,2009-06-01,25.32,2009,6,2,1,Air Quality Indicator
222401,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2009,2009-06-01,23.67,2009,6,2,1,Air Quality Indicator
222569,386,Ozone (O3),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2009,2009-06-01,26.08,2009,6,2,1,Air Quality Indicator
166681,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2009,2009-06-01,12.89,2009,6,2,1,Air Quality Indicator
216620,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2009,2009-06-01,26.99,2009,6,2,1,Air Quality Indicator
172090,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2009,2009-06-01,19.24,2009,6,2,1,Air Quality Indicator
172071,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2009,2009-06-01,21.15,2009,6,2,1,Air Quality Indicator
216530,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2009,2009-06-01,26.26,2009,6,2,1,Air Quality Indicator
169332,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2009,2009-06-01,10.12,2009,6,2,1,Air Quality Indicator
169314,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2009,2009-06-01,10.78,2009,6,2,1,Air Quality Indicator
169312,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2009,2009-06-01,10.77,2009,6,2,1,Air Quality Indicator
221957,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2009,2009-06-01,18.99,2009,6,2,1,Air Quality Indicator
221915,386,Ozone (O3),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2009,2009-06-01,26.29,2009,6,2,1,Air Quality Indicator
221807,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2009,2009-06-01,26.72,2009,6,2,1,Air Quality Indicator
221891,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2009,2009-06-01,22.84,2009,6,2,1,Air Quality Indicator
166677,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2009,2009-06-01,18.47,2009,6,2,1,Air Quality Indicator
216584,386,Ozone (O3),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2009,2009-06-01,27.2,2009,6,2,1,Air Quality Indicator
221963,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2009,2009-06-01,20.44,2009,6,2,1,Air Quality Indicator
221975,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2009,2009-06-01,25.76,2009,6,2,1,Air Quality Indicator
166675,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2009,2009-06-01,17.65,2009,6,2,1,Air Quality Indicator
222485,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2009,2009-06-01,28.97,2009,6,2,1,Air Quality Indicator
222479,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2009,2009-06-01,25.47,2009,6,2,1,Air Quality Indicator
179344,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2009,2009-06-01,20.14,2009,6,2,1,Air Quality Indicator
175892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2009,2009-06-01,21.39,2009,6,2,1,Air Quality Indicator
222455,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2009,2009-06-01,24.33,2009,6,2,1,Air Quality Indicator
222467,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2009,2009-06-01,24.63,2009,6,2,1,Air Quality Indicator
172079,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2009,2009-06-01,21.39,2009,6,2,1,Air Quality Indicator
221927,386,Ozone (O3),Mean,ppb,UHF34,407,Southwest Queens,Summer 2009,2009-06-01,26.48,2009,6,2,1,Air Quality Indicator
173601,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2009,2009-06-01,10.6,2009,6,2,1,Air Quality Indicator
222407,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2009,2009-06-01,26.82,2009,6,2,1,Air Quality Indicator
221933,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2009,2009-06-01,26.14,2009,6,2,1,Air Quality Indicator
221987,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2009,2009-06-01,23.86,2009,6,2,1,Air Quality Indicator
222563,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2009,2009-06-01,18.88,2009,6,2,1,Air Quality Indicator
222557,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2009,2009-06-01,21.16,2009,6,2,1,Air Quality Indicator
175894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2009,2009-06-01,18.95,2009,6,2,1,Air Quality Indicator
172087,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2009,2009-06-01,28.52,2009,6,2,1,Air Quality Indicator
172074,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2009,2009-06-01,25.21,2009,6,2,1,Air Quality Indicator
177810,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2009,2009-06-01,10.37,2009,6,2,1,Air Quality Indicator
166642,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2009,2009-06-01,23.31,2009,6,2,1,Air Quality Indicator
177790,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2009,2009-06-01,12.13,2009,6,2,1,Air Quality Indicator
172081,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Summer 2009,2009-06-01,18.95,2009,6,2,1,Air Quality Indicator
172095,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2009,2009-06-01,8.57,2009,6,2,1,Air Quality Indicator
222443,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2009,2009-06-01,25.56,2009,6,2,1,Air Quality Indicator
173619,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2009,2009-06-01,11.13,2009,6,2,1,Air Quality Indicator
169327,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2009,2009-06-01,10.27,2009,6,2,1,Air Quality Indicator
169285,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2009,2009-06-01,12.13,2009,6,2,1,Air Quality Indicator
177779,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2009,2009-06-01,10.08,2009,6,2,1,Air Quality Indicator
173625,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2009,2009-06-01,9.6,2009,6,2,1,Air Quality Indicator
177786,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2009,2009-06-01,12.74,2009,6,2,1,Air Quality Indicator
172089,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2009,2009-06-01,21.66,2009,6,2,1,Air Quality Indicator
172070,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2009,2009-06-01,17.94,2009,6,2,1,Air Quality Indicator
173609,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2009,2009-06-01,10.81,2009,6,2,1,Air Quality Indicator
177793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2009,2009-06-01,15.05,2009,6,2,1,Air Quality Indicator
175888,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2009,2009-06-01,23.2,2009,6,2,1,Air Quality Indicator
172083,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2009,2009-06-01,23.14,2009,6,2,1,Air Quality Indicator
179345,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2009,2009-06-01,30.87,2009,6,2,1,Air Quality Indicator
177789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2009,2009-06-01,10.95,2009,6,2,1,Air Quality Indicator
177795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2009,2009-06-01,12.26,2009,6,2,1,Air Quality Indicator
177796,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2009,2009-06-01,13.16,2009,6,2,1,Air Quality Indicator
175904,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2009,2009-06-01,31.61,2009,6,2,1,Air Quality Indicator
175895,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2009,2009-06-01,15.22,2009,6,2,1,Air Quality Indicator
177787,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2009,2009-06-01,10.76,2009,6,2,1,Air Quality Indicator
172088,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2009,2009-06-01,21.87,2009,6,2,1,Air Quality Indicator
175899,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2009,2009-06-01,26.42,2009,6,2,1,Air Quality Indicator
175912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2009,2009-06-01,19.35,2009,6,2,1,Air Quality Indicator
177770,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2009,2009-06-01,10.33,2009,6,2,1,Air Quality Indicator
177800,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2009,2009-06-01,9.87,2009,6,2,1,Air Quality Indicator
175901,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2009,2009-06-01,30.94,2009,6,2,1,Air Quality Indicator
177794,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2009,2009-06-01,12.9,2009,6,2,1,Air Quality Indicator
177783,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2009,2009-06-01,10.35,2009,6,2,1,Air Quality Indicator
175884,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2009,2009-06-01,26.46,2009,6,2,1,Air Quality Indicator
177798,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2009,2009-06-01,11.13,2009,6,2,1,Air Quality Indicator
175908,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2009,2009-06-01,21.66,2009,6,2,1,Air Quality Indicator
222647,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2009,2009-06-01,27.77,2009,6,2,1,Air Quality Indicator
219692,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2009,2009-06-01,26.0,2009,6,2,1,Air Quality Indicator
166648,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2009,2009-06-01,22.74,2009,6,2,1,Air Quality Indicator
